plugin_id,severity,name
105183,HIGH,KB4054517: Windows 10 Version 1709 and Windows Server Version 1709 December 2017 Security Update
105184,HIGH,Windows 7 and Windows Server 2008 R2 December 2017 Security Updates
105185,HIGH,Windows 8.1 and Windows Server 2012 R2 December 2017 Security Updates
105186,HIGH,Windows Server 2012 December 2017 Security Updates
105188,HIGH,Security Updates for Internet Explorer (December 2017)
105189,HIGH,Security Updates for Microsoft Office Products (December 2017)
105192,HIGH,Security Updates for Microsoft Word Products (December 2017)
105212,HIGH,Mozilla Firefox ESR < 52.5.2
105213,HIGH,Mozilla Firefox < 57.0.2
105294,HIGH,VLC Media Player < 2.2.7 Overflow Condition
105356,MEDIUM,Google Chrome < 63.0.3239.108 Vulnerability
105486,MEDIUM,ESXi 5.5 / 6.0 / 6.5 / Multiple Vulnerabilities (VMSA-2017-0021) (VMSA-2018-0002) (Spectre) (remote check)
105507,HIGH,Mozilla Thunderbird < 52.5.2
105546,HIGH,Security Updates for Internet Explorer (January 2018)
105548,HIGH,KB4056890: Windows 10 Version 1607 and Windows Server 2016 January 2018 Security Update (Meltdown)(Spectre)
105550,HIGH,KB4056892: Windows 10 Version 1709 and Windows Server Version 1709 January 2018 Security Update (Meltdown)(Spectre)
105552,HIGH,KB4056897: Windows 7 and Windows Server 2008 R2 January 2018 Security Update (Meltdown)(Spectre)
105553,HIGH,KB4056898: Windows 8.1 and Windows Server 2012 R2 January 2018 Security Update (Meltdown)(Spectre)
105554,HIGH,KB4056899: Windows Server 2012 January 2018 Security Update
105614,MEDIUM,ESXi 6.5 < Build 6765664 Heap Buffer Overflow (VMSA-2017-0021) (remote check)
105616,MEDIUM,Mozilla Firefox < 57.0.4 Speculative Execution Side-Channel Attack Vulnerability (Spectre)
105691,MEDIUM,Adobe Flash Player <= 28.0.0.126 (APSB18-01)
105693,MEDIUM,KB4056887: Security update for Adobe Flash Player (January 2018)
105694,HIGH,Security Updates for Microsoft Excel Products (January 2018)
105695,HIGH,Security Updates for Microsoft Office Compatibility SP3 (January 2018)
105697,HIGH,Security Updates for Microsoft Office Viewer Products (January 2018)
105699,HIGH,Security Updates for Outlook (January 2018)
105700,HIGH,Security Updates for Microsoft Word Products (January 2018)
105728,HIGH,Security Updates for Microsoft Office Products (January 2018)
105731,MEDIUM,Security and Quality Rollup for .NET Framework (January 2018)
105771,MEDIUM,PHP 5.6.x < 5.6.33 Multiple Vulnerabilities
105784,LOW,VMware vCenter Server 5.5.x < 5.5U3g / 6.0.x < 6.0U3d / 6.5.x < 6.5U1e Hypervisor-Assisted Guest Remediation (VMSA-2018-0004) (Spectre)
106142,MEDIUM,Wireshark 2.2.x < 2.2.12 / 2.4.x < 2.4.4 DoS Vulnerabilities
106190,MEDIUM,Oracle Java SE Multiple Vulnerabilities (January 2018 CPU)
106302,HIGH,Mozilla Firefox ESR < 52.6
106303,CRITICAL,Mozilla Firefox < 58.0
106350,MEDIUM,Google Chrome < 62.0.3202.94 Multiple Vulnerabilities
106485,MEDIUM,Google Chrome < 64.0.3282.119 Multiple Vulnerabilities
106561,MEDIUM,Mozilla Firefox < 58.0.1
106606,CRITICAL,Adobe Flash Player <= 28.0.0.137 Use-after-free Remote Code Execution (APSA18-01) (APSB18-03)
106655,CRITICAL,KB4074595: Security update for Adobe Flash Player (February 2018)
106795,HIGH,KB4074588: Windows 10 Version 1709 and Windows Server Version 1709 February 2018 Security Update
106796,HIGH,KB4074590: Windows 10 Version 1607 and Windows Server 2016 February 2018 Security Update (Meltdown)(Spectre)
106799,HIGH,KB4074589: Windows Server 2012 February 2018 Security Update
106800,HIGH,KB4074597: Windows 8.1 and Windows Server 2012 R2 February 2018 Security Update
106802,HIGH,KB4074587: Windows 7 and Windows Server 2008 R2 February 2018 Security Update
106804,HIGH,Security Updates for Internet Explorer (February 2018)
106805,HIGH,Security Updates for Microsoft Office Products (February 2018)
106807,HIGH,Security Updates for Outlook (February 2018)
106817,HIGH,Security Updates for Microsoft Word Viewer (February 2018)
106840,MEDIUM,Google Chrome < 64.0.3282.167 Vulnerability
106846,CRITICAL,Adobe Reader <= 2015.006.30394 / 2017.011.30070 / 2018.009.20050 Multiple Vulnerabilities (APSB18-02)
106975,MEDIUM,Apache Tomcat 7.0.0 < 7.0.85 multiple vulnerabilities
107093,MEDIUM,Wireshark 2.2.x < 2.2.13 / 2.4.x < 2.4.5 Multiple DoS Vulnerabilities
107216,HIGH,PHP 5.6.x < 5.6.34 Stack Buffer Overflow
107220,CRITICAL,Google Chrome < 65.0.3325.146 Multiple Vulnerabilities
108281,HIGH,Adobe Flash Player <= 28.0.0.161 (APSB18-05)
108284,HIGH,KB4088776: Windows 10 Version 1709 and Windows Server Version 1709 March 2018 Security Update
108287,HIGH,KB4088785: Security update for Adobe Flash Player (March 2018)
108289,HIGH,KB4088787: Windows 10 Version 1607 and Windows Server 2016 March 2018 Security Update
108290,HIGH,KB4088878: Windows 7 and Windows Server 2008 R2 March 2018 Security Update (Meltdown)(Spectre)
108291,HIGH,KB4088879: Windows 8.1 and Windows Server 2012 R2 March 2018 Security Update (Meltdown)(Spectre)
108292,HIGH,KB4088880: Windows Server 2012 March 2018 Security Update (Meltdown)(Spectre)
108293,MEDIUM,Security Updates for Microsoft Excel Products (March 2018)
108295,HIGH,Security Updates for Internet Explorer (March 2018)
108297,HIGH,Security Updates for Microsoft Office Compatibility Products (March 2018)
108301,HIGH,Security Updates for Microsoft Word Products (March 2018)
108376,HIGH,Mozilla Firefox ESR < 52.7
108377,HIGH,Mozilla Firefox < 59.0
108519,HIGH,Mozilla Thunderbird < 52.6
108586,HIGH,Mozilla Firefox ESR < 52.7.2
108587,HIGH,Mozilla Firefox < 59.0.1
108720,CRITICAL,Cisco IOS Software Quality of Service Remote Code Execution Vulnerability
108722,CRITICAL,Cisco IOS Software Smart Install Remote Code Execution Vulnerability
108755,HIGH,Mozilla Firefox ESR < 52.7.3
108756,HIGH,Mozilla Firefox < 59.0.2
108757,HIGH,KB4100480: Windows Kernel Elevation of Privilege Vulnerability
108795,HIGH,Apple iTunes < 12.7.4 WebKit Multiple Vulnerabilities (credentialed check)
108813,HIGH,Microsoft Malware Protection Engine < 1.1.14700.5 RCE
108880,HIGH,Cisco IOS Software Link Layer Discovery Protocol Buffer Overflow Vulnerabilities (cisco-sa-20180328-lldp)
108885,MEDIUM,Wireshark 2.2.x < 2.2.14 / 2.4.x < 2.4.6 Multiple Vulnerabilities
108956,HIGH,Cisco IOS Software DNS Forwarder Denial of Service Vulnerability (cisco-sa-20160928-dns)
108958,HIGH,Adobe Flash Player <= 29.0.0.113 (APSB18-08)
108962,HIGH,KB4093110: Security update for Adobe Flash Player (April 2018)
108964,HIGH,KB4093112: Windows 10 Version 1709 and Windows Server Version 1709 April 2018 Security Update (Meltdown)(Spectre)
108965,HIGH,KB4093115: Windows 8.1 and Windows Server 2012 R2 April 2018 Security Update
108966,HIGH,KB4093108: Windows 7 and Windows Server 2008 R2 April 2018 Security Update
108967,HIGH,KB4093119: Windows 10 Version 1607 and Windows Server 2016 April 2018 Security Update
108968,HIGH,KB4093122: Windows Server 2012 April 2018 Security Update
108969,HIGH,Security Updates for Microsoft Excel Products (April 2018)
108970,HIGH,Security Updates for Microsoft Office Viewer Products (April 2018)
108971,HIGH,Security Updates for Internet Explorer (April 2018)
108972,HIGH,Security Updates for Microsoft Office Products (April 2018)
108973,HIGH,Security Updates for Microsoft Office Compatibility Products (April 2018)
108976,MEDIUM,Security Updates for Microsoft Word Products (April 2018)
109087,HIGH,Cisco IOS DHCP Multiple Vulnerabilities
109202,MEDIUM,Oracle Java SE Multiple Vulnerabilities (April 2018 CPU)
109208,HIGH,Dell iDRAC Products Multiple Vulnerabilities (Mar 2018)
109395,HIGH,Google Chrome < 66.0.3359.117 Multiple Vulnerabilities
109398,MEDIUM,Foxit PhantomPDF < 9.1 Multiple Vulnerabilities
109576,MEDIUM,PHP 5.6.x < 5.6.36 Multiple Vulnerabilities
109601,CRITICAL,Adobe Flash Player <= 29.0.0.140 (APSB18-16)
109604,HIGH,KB4103712: Windows 7 and Windows Server 2008 R2 May 2018 Security Update
109605,HIGH,KB4103721: Windows 10 Version 1803 and Windows Server Version 1803 May 2018 Security Update
109606,HIGH,KB4103723: Windows 10 Version 1607 and Windows Server 2016 May 2018 Security Update
109607,HIGH,KB4103715: Windows 8.1 and Windows Server 2012 R2 May 2018 Security Update
109608,HIGH,KB4103727: Windows 10 Version 1709 and Windows Server Version 1709 May 2018 Security Update
109609,CRITICAL,KB4103729: Security update for Adobe Flash Player (May 2018)
109610,HIGH,KB4103726: Windows Server 2012 May 2018 Security Update
109612,HIGH,Security Updates for Microsoft Excel Products (May 2018)
109613,HIGH,Security Updates for Internet Explorer (May 2018)
109614,HIGH,Security Updates for Microsoft Office Products (May 2018)
109615,HIGH,Security Updates for Microsoft Office Compatibility Products (May 2018)
109617,HIGH,Security Updates for Microsoft Word Products (May 2018)
109652,MEDIUM,Security Updates for Microsoft .NET Framework (May 2018)
109684,CRITICAL,Security Updates for Exchange (May 2018)
109730,MEDIUM,7-Zip < 18.05 Memory Corruption Arbitrary Code Execution
109799,MEDIUM,7-Zip < 16.03 NULL Pointer Dereference DoS
109800,MEDIUM,7-Zip < 18.00 Multiple Vulnerabilities
109868,HIGH,Mozilla Firefox ESR < 52.8
109869,CRITICAL,Mozilla Firefox < 60 Multiple Critical Vulnerabilities
109896,CRITICAL,Adobe Reader < 2015.006.30418 / 2017.011.30080 / 2018.011.20040 Multiple Vulnerabilities (APSB18-09)
109899,MEDIUM,Google Chrome < 66.0.3359.170 Multiple Vulnerabilities
109945,MEDIUM,OpenSSL 1.0.2b < 1.0.2o Vulnerability
109946,HIGH,Mozilla Thunderbird < 52.8
110228,HIGH,Google Chrome < 67.0.3396.62 Multiple Vulnerabilities
110269,MEDIUM,Wireshark 2.2.x < 2.2.15 / 2.4.x < 2.4.7 / 2.6.x < 2.6.1 Multiple Vulnerabilities
110288,MEDIUM,PostgreSQL 9.3 < 9.3.23 / 9.4 < 9.4.18 / 9.5 < 9.5.13 / 9.6 < 9.6.9 / 10.3 Insecure ACL Remote Issue
110384,MEDIUM,Apple iTunes < 12.7.5 Multiple Vulnerabilities (credentialed check)
110397,CRITICAL,Adobe Flash Player <= 29.0.0.171 (APSB18-19)
110414,CRITICAL,KB4287903: Security update for Adobe Flash Player (June 2018)
110484,HIGH,KB4284878: Windows 8.1 and Windows Server 2012 R2 June 2018 Security Update
110485,HIGH,KB4284819: Windows 10 Version 1709 and Windows Server Version 1709 June 2018 Security Update
110486,HIGH,KB4284867: Windows 7 and Windows Server 2008 R2 June 2018 Security Update
110487,HIGH,KB4284835: Windows 10 Version 1803 and Windows Server Version 1803 June 2018 Security Update
110488,HIGH,KB4284846: Windows Server 2012 June 2018 Security Update
110490,HIGH,KB4284874: Windows 10 Version 1703 June 2018 Security Update
110491,HIGH,KB4284880: Windows 10 Version 1607 and Windows Server 2016 June 2018 Security Update
110492,MEDIUM,Security Updates for Microsoft Excel Products (June 2018)
110494,HIGH,Security Updates for Internet Explorer (June 2018)
110495,HIGH,Security Updates for Microsoft Office Products (June 2018)
110496,MEDIUM,Security Updates for Microsoft Office Compatibility Products (June 2018)
110499,MEDIUM,Security Updates for Outlook (June 2018)
110500,MEDIUM,Security Updates for Microsoft Publisher Products (June 2018)
110563,MEDIUM,Cisco AnyConnect Secure Mobility Client < 4.6.01098 Certificate Bypass Vulnerability
110809,HIGH,Mozilla Firefox ESR < 52.9
110811,HIGH,Mozilla Firefox < 61 Multiple Critical Vulnerabilities
110979,MEDIUM,Adobe Flash Player <= 30.0.0.113 (APSB18-24)
110980,HIGH,KB4338814: Windows 10 Version 1607 and Windows Server 2016 July 2018 Security Update
110981,HIGH,KB4338824: Windows 8.1 and Windows Server 2012 R2 July 2018 Security Update
110982,HIGH,KB4338823: Windows 7 and Windows Server 2008 R2 July 2018 Security Update
110983,HIGH,KB4338819: Windows 10 Version 1803 and Windows Server Version 1803 July 2018 Security Update
110984,HIGH,KB4338825: Windows 10 Version 1709 and Windows Server Version 1709 July 2018 Security Update
110987,HIGH,KB4338820: Windows Server 2012 July 2018 Security Update
110988,MEDIUM,KB4338832: Security update for Adobe Flash Player (July 2018)
110989,HIGH,Security Updates for Microsoft Access Products (July 2018)
110990,HIGH,Security Updates for Microsoft .NET Framework (July 2018) (deprecated)
110991,HIGH,Security Updates for Internet Explorer (July 2018)
110994,MEDIUM,Security Updates for Microsoft Word Products (July 2018)
111008,HIGH,Security Updates for Microsoft Office Viewer Products / Office Compatibility Products (July 2018)
111012,CRITICAL,Adobe Reader < 2015.006.30434 / 2017.011.30096 / 2018.011.20055 Multiple Vulnerabilities (APSB18-21)
111044,HIGH,Mozilla Thunderbird < 52.9
111066,HIGH,Apache Tomcat 7.0.0 < 7.0.89
111105,MEDIUM,Apple iTunes < 12.8 Multiple Vulnerabilities (credentialed check)
111163,MEDIUM,Oracle Java SE Multiple Vulnerabilities (July 2018 CPU)
111230,MEDIUM,PHP 5.6.x < 5.6.37 exif_thumbnail_extract() DoS
111383,MEDIUM,Google Chrome < 68.0.3440.75 Multiple Vulnerabilities
111387,HIGH,Wireshark 2.2.x < 2.2.16 / 2.4.x < 2.4.8 / 2.6.x < 2.6.2 Multiple Vulnerabilities
111604,HIGH,Dell iDRAC Products Multiple Vulnerabilities (June 2018)
111683,HIGH,Adobe Flash Player <= 30.0.0.134 (APSB18-25)
111685,HIGH,KB4343887: Windows 10 Version 1607 and Windows Server 2016 August 2018 Security Update (Foreshadow)
111687,HIGH,KB4343897: Windows 10 Version 1709 And Windows Server Version 1709 August 2018 Security Update (Foreshadow)
111688,HIGH,KB4343888: Windows 8.1 and Windows Server 2012 R2 August 2018 Security Update (Foreshadow)
111689,HIGH,KB4343899: Windows 7 and Windows Server 2008 R2 August 2018 Security Update (Foreshadow)
111690,HIGH,KB4343896: Windows Server 2012 August 2018 Security Update (Foreshadow)
111691,HIGH,KB4343902: Security update for Adobe Flash Player (August 2018)
111692,HIGH,KB4343909: Windows 10 Version 1803 and Windows Server Version 1803 August 2018 Security Update (Foreshadow)
111693,MEDIUM,Security Updates for Microsoft .NET Framework (August 2018)
111694,HIGH,Security Updates for Microsoft Excel Products (August 2018)
111695,HIGH,Security Updates for Internet Explorer (August 2018)
111696,MEDIUM,Security Updates for Microsoft Office Products (August 2018)
111698,HIGH,Security Updates for Microsoft Office Viewer Products / Office Compatibility Products (August 2018)
111700,HIGH,Security Updates for Windows Server 2008 (August 2018) (Foreshadow)
111755,CRITICAL,Security Updates for Exchange (August 2018)
111756,LOW,Security Updates for Outlook (August 2018)
111759,MEDIUM,ESXi 5.5 / 6.0 / 6.5 / 6.7 Speculative Execution Side Channel Vulnerability (Foreshadow) (VMSA-2018-0020) (remote check)
111760,MEDIUM,VMware vCenter Server 5.5.x / 6.0.x / 6.5.x / 6.7.x Speculative Execution Side Channel Vulnerability (Foreshadow) (VMSA-2018-0020)
111786,CRITICAL,Security Updates for Microsoft SQL Server 2016 and 2017 x64 (August 2018)
111787,HIGH,Security Updates for Microsoft Powerpoint Products (August 2018)
111788,MEDIUM,Apache 2.4.x < 2.4.34 Multiple Vulnerabilities
111794,HIGH,Adobe Reader < 2015.006.30448 / 2017.011.30099 / 2018.011.20058 Multiple Vulnerabilities (APSB18-29)
112059,MEDIUM,Foxit Reader < 8.3.7 Multiple Vulnerabilities
112116,MEDIUM,Security Updates for Windows 10 / Windows Server 2016 (August 2018) (Spectre) (Meltdown) (Foreshadow)
112119,MEDIUM,OpenSSL 1.0.2 < 1.0.2p Multiple Vulnerabilities
117294,HIGH,Mozilla Firefox < 62 Multiple Critical Vulnerabilities
117333,MEDIUM,Google Chrome < 69.0.3497.81 Multiple Vulnerabilities
117339,MEDIUM,Wireshark 2.2.x < 2.2.17 / 2.4.x < 2.4.9 / 2.6.x < 2.6.3 Multiple Vulnerabilities
117410,MEDIUM,Adobe Flash Player <= 30.0.0.154 (APSB18-31)
117411,CRITICAL,KB4457128: Windows 10 Version 1803 and Windows Server Version 1803 September 2018 Security Update
117412,CRITICAL,KB4457143: Windows 8.1 and Windows Server 2012 R2 September 2018 Security Update
117413,CRITICAL,KB4457131: Windows 10 Version 1607 and Windows Server 2016 September 2018 Security Update
117415,CRITICAL,KB4457140: Windows Server 2012 September 2018 Security Update
117417,CRITICAL,KB4457142: Windows 10 Version 1709 and Windows Server Version 1709 September 2018 Security Update
117418,CRITICAL,KB4457145: Windows 7 and Windows Server 2008 R2 September 2018 Security Update
117419,MEDIUM,KB4457146: Security update for Adobe Flash Player (September 2018)
117421,MEDIUM,Security Updates for Microsoft Excel Products (September 2018)
117422,MEDIUM,Security Updates for Microsoft Office Viewer Products (September 2018)
117423,HIGH,Security Updates for Internet Explorer (September 2018)
117424,MEDIUM,Security Updates for Microsoft Office Compatibility Products (September 2018)
117426,HIGH,Security Updates for Microsoft Word Products (September 2018)
117429,MEDIUM,Google Chrome < 69.0.3497.92 Multiple Vulnerabilities
117431,CRITICAL,Security Updates for Microsoft .NET Framework (September 2018)
117458,HIGH,Security Updates for Microsoft Office Products (September 2018)
117459,MEDIUM,Artifex Ghostscript Multiple Vulnerabilities
117497,MEDIUM,PHP 5.6.x < 5.6.38 Transfer-Encoding Parameter XSS Vulnerability
117596,HIGH,Artifex Ghostscript < 9.25 PostScript Code Execution Vulnerability
117600,HIGH,Adobe Reader < 2015.006.30452 / 2017.011.30102 / 2018.011.20063 Multiple Vulnerabilities (APSB18-34)
117636,HIGH,Google Chrome < 69.0.3497.100 Vulnerability
117668,MEDIUM,Mozilla Firefox < 62.0.2
117807,MEDIUM,Apache 2.4.x < 2.4.35 DoS
117876,HIGH,Adobe Acrobat < 2015.006.30456 / 2017.011.30105 / 2019.008.20071 Multiple Vulnerabilities (APSB18-30)
117877,HIGH,Adobe Reader < 2015.006.30456 / 2017.011.30105 / 2019.008.20071 Multiple Vulnerabilities (APSB18-30)
117880,MEDIUM,Apple iTunes < 12.9 Multiple Vulnerabilities (credentialed check)
117921,MEDIUM,Mozilla Firefox < 62.0.3
117941,HIGH,Mozilla Firefox < 49 Multiple Vulnerabilities
117944,MEDIUM,Cisco IOS Software Cluster Management Protocol DoS Vulnerability (cisco-sa-20180926-cmp)
117949,HIGH,Cisco IOS Software IPv6 Hop-by-Hop DoS Vulnerability (cisco-sa-20180926-ipv6hbh)
117997,HIGH,KB4462917: Windows 10 Version 1607 and Windows Server 2016 October 2018 Security Update
117998,HIGH,KB4462918: Windows 10 Version 1709 and Windows Server Version 1709 October 2018 Security Update
117999,HIGH,KB4462919: Windows 10 Version 1803 and Windows Server Version 1803 October 2018 Security Update
118001,HIGH,KB4462915: Windows 7 and Windows Server 2008 R2 October 2018 Security Update
118002,HIGH,KB4462941: Windows 8.1 and Windows Server 2012 R2 October 2018 Security Update
118005,HIGH,KB4463104: Windows Server 2008 October 2018 Security Update
118007,HIGH,Security Updates for Microsoft Excel Products (October 2018)
118009,HIGH,Security Updates for Internet Explorer (October 2018)
118010,HIGH,Security Updates for Microsoft Office Products (October 2018)
118012,HIGH,Security Updates for Microsoft Office Viewer Products / Office Compatibility Products (October 2018)
118014,HIGH,Security Updates for Outlook (October 2018)
118015,HIGH,Security Updates for Microsoft PowerPoint Products (October 2018)
118016,HIGH,Security Updates for Microsoft Word Products (October 2018)
118035,MEDIUM,Apache Tomcat 7.0.23 < 7.0.91
118036,MEDIUM,Apache Tomcat 8.5.0 < 8.5.34
118153,MEDIUM,Google Chrome < 70.0.3538.67 Multiple Vulnerabilities
118206,MEDIUM,Wireshark 2.4.x < 2.4.10 Multiple Vulnerabilities
118228,MEDIUM,Oracle Java SE Multiple Vulnerabilities (October 2018 CPU)
118397,HIGH,Mozilla Firefox < 63.0
118466,HIGH,ESXi 6.0 / 6.5 / 6.7 Out-of-Bounds Read Vulnerability (VMSA-2018-0026) (Remote Check)
118718,MEDIUM,Apple iTunes < 12.9.1 Multiple Vulnerabilities (credentialed check)
118885,HIGH,ESXi 6.0 / 6.5 / 6.7 Multiple Vulnerabilities (VMSA-2018-0027) (Remote Check)
